route,depart_date,days_to_depart,base_price,historical_mean,weekday,month,demand_index,price
DEL-BOM,2026-01-08 09:42:47.864447,35,4500.0,4266.03,3,1,1.21,5385.0
DEL-BLR,2026-01-13 09:42:47.864447,40,4200.0,4160.45,1,1,1.145,4445.0
DEL-SFO,2025-12-08 09:42:47.864447,4,155000.0,155149.46,0,12,1.518,249911.0
DEL-BKK,2026-02-01 09:42:47.864447,59,26000.0,24544.94,6,2,1.006,28213.0
MAA-DEL,2025-12-13 09:42:47.864447,9,4800.0,4844.96,5,12,1.392,6722.0
DEL-HYD,2026-01-28 09:42:47.864447,55,4000.0,4368.76,2,1,1.099,4033.0
DEL-SIN,2026-01-09 09:42:47.864447,36,42000.0,46707.93,4,1,1.191,47352.0
GOA-DEL,2026-03-09 09:42:47.864447,95,5200.0,5119.37,0,3,1.067,5150.0
GOA-DEL,2026-04-02 09:42:47.864447,119,5200.0,5094.57,3,4,1.01,5639.0
DEL-MAA,2026-03-08 09:42:47.864447,94,4800.0,5027.83,6,3,1.066,5228.0
MAA-SIN,2026-02-06 09:42:47.864447,64,43000.0,42553.42,4,2,0.962,37578.0
DEL-SFO,2026-01-04 09:42:47.864447,31,155000.0,150169.99,6,1,1.259,194858.0
MAA-SIN,2026-03-25 09:42:47.864447,111,43000.0,45624.2,2,3,0.956,42878.0
HYD-DEL,2026-03-06 09:42:47.864447,92,4000.0,4086.35,4,3,0.991,3914.0
DEL-MAA,2026-02-16 09:42:47.864447,74,4800.0,4665.76,0,2,1.068,5492.0
DEL-BOM,2026-01-02 09:42:47.864447,29,4500.0,4356.53,4,1,1.174,5510.0
MAA-SIN,2026-03-04 09:42:47.864447,90,43000.0,43123.76,2,3,1.07,44894.0
DEL-BKK,2026-01-26 09:42:47.864447,53,26000.0,25118.67,0,1,1.0,25602.0
BOM-DXB,2026-01-02 09:42:47.864447,29,23500.0,24374.71,4,1,1.263,29001.0
HYD-DEL,2025-12-21 09:42:47.864447,17,4000.0,3825.82,6,12,1.202,4290.0
DEL-SIN,2026-01-22 09:42:47.864447,49,42000.0,43359.15,3,1,1.224,48116.0
DEL-SFO,2026-03-15 09:42:47.864447,101,155000.0,165688.73,6,3,0.945,159159.0
DEL-JFK,2025-12-24 09:42:47.864447,20,150000.0,147629.14,2,12,1.332,215364.0
GOA-DEL,2026-03-09 09:42:47.864447,95,5200.0,4904.79,0,3,0.947,4463.0
DEL-DXB,2025-12-23 09:42:47.864447,19,23000.0,23252.07,1,12,1.169,24875.0
HYD-DEL,2025-12-18 09:42:47.864447,14,4000.0,4449.19,3,12,1.46,5368.0
GOA-DEL,2026-03-22 09:42:47.864447,108,5200.0,5179.55,6,3,1.027,4936.0
DEL-CDG,2026-01-30 09:42:47.864447,57,82000.0,81746.48,4,1,1.041,92605.0
DEL-MAA,2026-01-16 09:42:47.864447,43,4800.0,4931.39,4,1,1.138,4622.0
HYD-DEL,2026-04-03 09:42:47.864447,120,4000.0,3986.68,4,4,0.941,3759.0
BLR-DEL,2026-01-17 09:42:47.864447,44,4200.0,4324.0,5,1,1.157,4348.0
DEL-BLR,2026-01-22 09:42:47.864447,49,4200.0,4052.96,3,1,1.132,4815.0
MAA-DEL,2026-04-03 09:42:47.864447,120,4800.0,5031.77,4,4,1.032,5326.0
DEL-MAA,2025-12-27 09:42:47.864447,23,4800.0,4829.33,5,12,1.299,6539.0
MAA-DEL,2025-12-27 09:42:47.864447,23,4800.0,5091.55,5,12,1.231,6088.0
HYD-DEL,2026-01-11 09:42:47.864447,38,4000.0,4029.85,6,1,1.163,4769.0
BOM-DXB,2026-01-01 09:42:47.864447,28,23500.0,24187.53,3,1,1.344,32694.0
HYD-DEL,2026-01-08 09:42:47.864447,35,4000.0,3810.83,3,1,1.246,4821.0
DEL-JFK,2026-01-30 09:42:47.864447,57,150000.0,146352.14,4,1,1.059,156741.0
DEL-BOM,2025-12-30 09:42:47.864447,26,4500.0,4277.52,1,12,1.264,6144.0
DEL-GOA,2026-01-08 09:42:47.864447,35,5200.0,4912.95,3,1,1.254,7440.0
DEL-MAA,2026-01-25 09:42:47.864447,52,4800.0,4893.22,6,1,1.062,5312.0
BOM-LHR,2025-12-25 09:42:47.864447,21,80000.0,78542.72,3,12,1.462,128238.0
BOM-DXB,2025-12-29 09:42:47.864447,25,23500.0,22063.48,0,12,1.203,33996.0
DEL-LHR,2026-02-17 09:42:47.864447,75,78000.0,82639.37,1,2,0.987,78313.0
DEL-BLR,2026-03-03 09:42:47.864447,89,4200.0,4205.62,1,3,0.955,4128.0
DEL-SFO,2025-12-14 09:42:47.864447,10,155000.0,152994.3,6,12,1.318,205910.0
DEL-BLR,2026-03-15 09:42:47.864447,101,4200.0,3684.67,6,3,0.916,3930.0
MAA-SIN,2025-12-23 09:42:47.864447,19,43000.0,42693.81,1,12,1.383,66658.0
GOA-DEL,2026-02-21 09:42:47.864447,79,5200.0,5052.74,5,2,0.981,5361.0
MAA-SIN,2026-01-09 09:42:47.864447,36,43000.0,42136.07,4,1,1.157,47898.0
DEL-JFK,2026-02-24 09:42:47.864447,82,150000.0,146056.85,1,2,0.966,145620.0
DEL-SIN,2025-12-23 09:42:47.864447,19,42000.0,44740.94,1,12,1.352,51961.0
GOA-DEL,2025-12-09 09:42:47.864447,5,5200.0,4874.63,1,12,1.489,7444.0
MAA-SIN,2026-02-17 09:42:47.864447,75,43000.0,40719.6,1,2,1.046,50880.0
MAA-DEL,2025-12-27 09:42:47.864447,23,4800.0,5030.2,5,12,1.323,6678.0
DEL-SIN,2025-12-24 09:42:47.864447,20,42000.0,41186.81,2,12,1.405,59471.0
DEL-CDG,2026-03-24 09:42:47.864447,110,82000.0,80025.06,1,3,1.05,84636.0
DEL-BKK,2026-01-17 09:42:47.864447,44,26000.0,25215.69,5,1,1.16,32952.0
DEL-BOM,2026-02-24 09:42:47.864447,82,4500.0,4456.68,1,2,0.947,3915.0
HYD-DEL,2025-12-16 09:42:47.864447,12,4000.0,4033.21,1,12,1.381,5163.0
DEL-CDG,2026-02-14 09:42:47.864447,72,82000.0,83458.24,5,2,0.946,75606.0
DEL-GOA,2026-01-11 09:42:47.864447,38,5200.0,4808.06,6,1,1.128,5729.0
BOM-LHR,2026-01-06 09:42:47.864447,33,80000.0,83950.16,1,1,1.18,93551.0
DEL-BOM,2026-02-07 09:42:47.864447,65,4500.0,3821.07,5,2,0.979,5192.0
DEL-LHR,2026-03-05 09:42:47.864447,91,78000.0,83528.44,3,3,0.938,75325.0
MAA-SIN,2026-02-18 09:42:47.864447,76,43000.0,45385.08,2,2,1.035,47861.0
BOM-DEL,2025-12-30 09:42:47.864447,26,4500.0,4649.07,1,12,1.262,5039.0
DEL-SFO,2026-01-13 09:42:47.864447,40,155000.0,147452.32,1,1,1.235,203994.0
DEL-SIN,2025-12-08 09:42:47.864447,4,42000.0,38389.95,0,12,1.508,61435.0
BOM-LHR,2026-01-04 09:42:47.864447,31,80000.0,83602.26,6,1,1.213,96735.0
DEL-LHR,2026-01-24 09:42:47.864447,51,78000.0,84267.56,5,1,1.056,88814.0
GOA-DEL,2026-01-07 09:42:47.864447,34,5200.0,4858.01,2,1,1.242,7073.0
DEL-MAA,2025-12-13 09:42:47.864447,9,4800.0,4709.15,5,12,1.4,7699.0
DEL-BLR,2026-01-23 09:42:47.864447,50,4200.0,3888.21,4,1,1.095,4782.0
MAA-DEL,2026-01-02 09:42:47.864447,29,4800.0,4960.79,4,1,1.276,6591.0
GOA-DEL,2025-12-28 09:42:47.864447,24,5200.0,4999.1,6,12,1.343,6594.0
DEL-MAA,2025-12-11 09:42:47.864447,7,4800.0,4766.07,3,12,1.453,7109.0
BOM-DEL,2025-12-10 09:42:47.864447,6,4500.0,4126.96,2,12,1.444,6081.0
HYD-DEL,2026-03-08 09:42:47.864447,94,4000.0,4364.65,6,3,1.106,4158.0
GOA-DEL,2026-03-13 09:42:47.864447,99,5200.0,4974.16,4,3,1.028,5271.0
DEL-GOA,2025-12-12 09:42:47.864447,8,5200.0,5391.81,4,12,1.354,7631.0
GOA-DEL,2026-02-15 09:42:47.864447,73,5200.0,5303.58,6,2,1.034,5817.0
DEL-BKK,2026-03-11 09:42:47.864447,97,26000.0,24534.34,2,3,0.973,22953.0
MAA-DEL,2026-02-05 09:42:47.864447,63,4800.0,4683.08,3,2,1.055,5115.0
DEL-SIN,2026-01-23 09:42:47.864447,50,42000.0,41038.8,4,1,1.068,44268.0
BOM-DXB,2026-03-20 09:42:47.864447,106,23500.0,24790.48,4,3,1.034,26698.0
DEL-HYD,2026-02-10 09:42:47.864447,68,4000.0,3792.66,1,2,0.947,3503.0
DEL-JFK,2026-01-20 09:42:47.864447,47,150000.0,147911.03,1,1,1.083,167563.0
MAA-DEL,2026-01-31 09:42:47.864447,58,4800.0,4561.41,5,1,1.004,5549.0
DEL-MAA,2026-01-13 09:42:47.864447,40,4800.0,4510.24,1,1,1.111,4876.0
DEL-DXB,2026-01-02 09:42:47.864447,29,23000.0,21885.77,4,1,1.306,28040.0
BOM-DXB,2025-12-09 09:42:47.864447,5,23500.0,22271.8,1,12,1.505,36878.0
DEL-HYD,2025-12-27 09:42:47.864447,23,4000.0,4223.68,5,12,1.302,5089.0
BOM-LHR,2025-12-05 09:42:47.864447,1,80000.0,79016.44,4,12,1.463,118816.0
DEL-MAA,2025-12-12 09:42:47.864447,8,4800.0,4932.47,4,12,1.379,6434.0
BOM-LHR,2026-03-23 09:42:47.864447,109,80000.0,83607.85,0,3,0.928,74532.0
MAA-SIN,2026-03-06 09:42:47.864447,92,43000.0,44137.32,4,3,1.047,46484.0
HYD-DEL,2026-03-25 09:42:47.864447,111,4000.0,4232.04,2,3,0.959,3894.0
DEL-SIN,2026-03-27 09:42:47.864447,113,42000.0,40968.68,4,3,0.974,46795.0
BLR-DEL,2026-03-28 09:42:47.864447,114,4200.0,4149.01,5,3,0.931,4169.0
DEL-DXB,2026-03-04 09:42:47.864447,90,23000.0,21320.14,2,3,1.087,26743.0
BOM-DEL,2026-02-17 09:42:47.864447,75,4500.0,4845.33,1,2,0.915,4205.0
DEL-BLR,2026-03-22 09:42:47.864447,108,4200.0,4460.35,6,3,1.05,4405.0
DEL-HYD,2026-01-17 09:42:47.864447,44,4000.0,4176.89,5,1,1.181,4172.0
GOA-DEL,2025-12-29 09:42:47.864447,25,5200.0,5150.21,0,12,1.23,6813.0
MAA-SIN,2026-02-05 09:42:47.864447,63,43000.0,39653.88,3,2,0.976,42490.0
DEL-MAA,2026-01-17 09:42:47.864447,44,4800.0,4632.97,5,1,1.198,5334.0
GOA-DEL,2025-12-26 09:42:47.864447,22,5200.0,5225.28,4,12,1.342,6610.0
DEL-MAA,2026-03-07 09:42:47.864447,93,4800.0,5472.33,5,3,1.059,5868.0
DEL-BOM,2026-03-02 09:42:47.864447,88,4500.0,4487.33,0,3,1.074,4974.0
DEL-BKK,2026-02-26 09:42:47.864447,84,26000.0,24629.31,3,2,1.079,28947.0
DEL-MAA,2026-01-25 09:42:47.864447,52,4800.0,4638.49,6,1,1.083,4898.0
DEL-SIN,2026-02-17 09:42:47.864447,75,42000.0,37439.99,1,2,0.963,39634.0
DEL-BKK,2025-12-22 09:42:47.864447,18,26000.0,25546.44,0,12,1.438,39340.0
DEL-JFK,2026-03-02 09:42:47.864447,88,150000.0,150736.58,0,3,0.956,143241.0
DEL-DXB,2026-03-22 09:42:47.864447,108,23000.0,25038.39,6,3,1.049,24513.0
DEL-DXB,2026-01-16 09:42:47.864447,43,23000.0,23318.39,4,1,1.114,24965.0
DEL-BKK,2026-04-01 09:42:47.864447,118,26000.0,27324.61,2,4,0.949,21530.0
GOA-DEL,2025-12-05 09:42:47.864447,1,5200.0,5180.83,4,12,1.548,7680.0
DEL-LHR,2025-12-20 09:42:47.864447,16,78000.0,79231.38,5,12,1.298,112036.0
DEL-BLR,2025-12-23 09:42:47.864447,19,4200.0,4597.64,1,12,1.364,5427.0
DEL-GOA,2026-03-22 09:42:47.864447,108,5200.0,5242.5,6,3,0.924,5093.0
DEL-SFO,2026-02-10 09:42:47.864447,68,155000.0,150608.68,1,2,1.114,188208.0
DEL-BOM,2026-02-12 09:42:47.864447,70,4500.0,4423.83,3,2,0.972,4409.0
BOM-DEL,2026-04-03 09:42:47.864447,120,4500.0,4618.1,4,4,1.077,4353.0
DEL-BLR,2026-01-01 09:42:47.864447,28,4200.0,4144.57,3,1,1.325,5358.0
HYD-DEL,2026-02-21 09:42:47.864447,79,4000.0,4137.1,5,2,1.062,3899.0
MAA-SIN,2026-02-11 09:42:47.864447,69,43000.0,44654.89,2,2,1.045,40445.0
BOM-LHR,2025-12-11 09:42:47.864447,7,80000.0,84322.24,3,12,1.44,118282.0
DEL-BKK,2025-12-26 09:42:47.864447,22,26000.0,24132.6,4,12,1.35,33822.0
DEL-HYD,2026-03-14 09:42:47.864447,100,4000.0,4082.93,5,3,1.008,3635.0
DEL-SIN,2026-01-19 09:42:47.864447,46,42000.0,43198.2,0,1,1.154,50402.0
HYD-DEL,2026-03-23 09:42:47.864447,109,4000.0,4108.23,0,3,1.013,3750.0
DEL-CDG,2026-03-14 09:42:47.864447,100,82000.0,74547.53,5,3,1.062,83557.0
DEL-BOM,2025-12-08 09:42:47.864447,4,4500.0,4344.39,0,12,1.573,6754.0
DEL-MAA,2026-02-03 09:42:47.864447,61,4800.0,4352.03,1,2,0.978,4627.0
DEL-BLR,2025-12-27 09:42:47.864447,23,4200.0,3878.39,5,12,1.235,6232.0
GOA-DEL,2026-01-02 09:42:47.864447,29,5200.0,5519.28,4,1,1.22,6465.0
MAA-DEL,2025-12-10 09:42:47.864447,6,4800.0,4816.72,2,12,1.398,6432.0
GOA-DEL,2026-03-14 09:42:47.864447,100,5200.0,5896.27,5,3,0.984,5934.0
HYD-DEL,2026-02-18 09:42:47.864447,76,4000.0,3889.35,2,2,1.114,4122.0
MAA-SIN,2026-03-25 09:42:47.864447,111,43000.0,42201.2,2,3,0.993,40872.0
DEL-DXB,2026-03-08 09:42:47.864447,94,23000.0,25933.61,6,3,1.053,26737.0
BLR-DEL,2026-02-11 09:42:47.864447,69,4200.0,4012.7,2,2,0.888,3674.0
DEL-BLR,2026-03-01 09:42:47.864447,87,4200.0,4015.6,6,3,1.148,4795.0
MAA-SIN,2025-12-22 09:42:47.864447,18,43000.0,41952.95,0,12,1.265,51065.0
DEL-GOA,2026-01-09 09:42:47.864447,36,5200.0,5600.5,4,1,1.214,6017.0
DEL-SFO,2026-03-17 09:42:47.864447,103,155000.0,156408.86,1,3,0.933,147783.0
DEL-SIN,2025-12-25 09:42:47.864447,21,42000.0,41419.64,3,12,1.265,50797.0
BLR-DEL,2025-12-20 09:42:47.864447,16,4200.0,3943.75,5,12,1.396,5819.0
DEL-SIN,2026-01-17 09:42:47.864447,44,42000.0,43200.91,5,1,1.217,57815.0
DEL-SFO,2026-02-26 09:42:47.864447,84,155000.0,151135.8,3,2,1.063,156811.0
HYD-DEL,2026-01-13 09:42:47.864447,40,4000.0,4199.44,1,1,1.157,4217.0
MAA-SIN,2026-01-05 09:42:47.864447,32,43000.0,37932.76,0,1,1.254,57177.0
DEL-BOM,2026-03-22 09:42:47.864447,108,4500.0,4703.64,6,3,1.003,4812.0
DEL-SFO,2026-02-20 09:42:47.864447,78,155000.0,146475.57,4,2,0.96,141483.0
BOM-LHR,2026-02-05 09:42:47.864447,63,80000.0,74850.59,3,2,0.929,77344.0
BOM-LHR,2025-12-11 09:42:47.864447,7,80000.0,84766.87,3,12,1.465,100929.0
MAA-SIN,2026-03-18 09:42:47.864447,104,43000.0,39803.62,2,3,0.933,38376.0
BOM-DEL,2025-12-09 09:42:47.864447,5,4500.0,4603.58,1,12,1.316,6206.0
DEL-SFO,2026-02-12 09:42:47.864447,70,155000.0,149799.37,3,2,1.04,179419.0
DEL-SFO,2026-03-20 09:42:47.864447,106,155000.0,143671.17,4,3,0.98,134932.0
DEL-GOA,2026-02-26 09:42:47.864447,84,5200.0,4981.32,3,2,1.01,5502.0
DEL-LHR,2026-02-28 09:42:47.864447,86,78000.0,77444.61,5,2,0.967,74931.0
DEL-CDG,2026-03-27 09:42:47.864447,113,82000.0,74387.36,4,3,1.079,87367.0
BOM-DEL,2026-02-27 09:42:47.864447,85,4500.0,4423.69,4,2,1.013,4318.0
MAA-SIN,2026-01-10 09:42:47.864447,37,43000.0,40707.21,5,1,1.228,49309.0
BOM-DXB,2026-02-23 09:42:47.864447,81,23500.0,22246.23,0,2,1.035,20986.0
DEL-CDG,2026-01-10 09:42:47.864447,37,82000.0,82696.8,5,1,1.243,119880.0
DEL-BOM,2026-01-04 09:42:47.864447,31,4500.0,4564.02,6,1,1.237,5565.0
DEL-BLR,2025-12-19 09:42:47.864447,15,4200.0,4477.82,4,12,1.397,5255.0
BOM-LHR,2025-12-06 09:42:47.864447,2,80000.0,77131.46,5,12,1.385,109747.0
DEL-HYD,2026-02-25 09:42:47.864447,83,4000.0,4267.57,2,2,1.062,3816.0
DEL-SFO,2026-02-23 09:42:47.864447,81,155000.0,150571.98,0,2,0.944,168931.0
DEL-MAA,2026-03-19 09:42:47.864447,105,4800.0,4208.79,3,3,0.992,4411.0
HYD-DEL,2025-12-07 09:42:47.864447,3,4000.0,4057.47,6,12,1.448,5178.0
DEL-SFO,2026-03-15 09:42:47.864447,101,155000.0,157949.82,6,3,1.012,164266.0
DEL-BLR,2026-02-06 09:42:47.864447,64,4200.0,4158.63,4,2,1.051,4562.0
DEL-CDG,2025-12-06 09:42:47.864447,2,82000.0,82695.84,5,12,1.492,119934.0
BLR-DEL,2026-03-22 09:42:47.864447,108,4200.0,4166.1,6,3,1.032,4065.0
DEL-DXB,2025-12-28 09:42:47.864447,24,23000.0,22239.88,6,12,1.334,33072.0
DEL-LHR,2026-03-23 09:42:47.864447,109,78000.0,76074.26,0,3,1.062,80927.0
DEL-BLR,2026-02-06 09:42:47.864447,64,4200.0,4495.4,4,2,0.966,4385.0
DEL-DXB,2026-01-25 09:42:47.864447,52,23000.0,24544.2,6,1,1.052,24242.0
DEL-GOA,2026-02-07 09:42:47.864447,65,5200.0,5105.77,5,2,0.989,4997.0
GOA-DEL,2025-12-22 09:42:47.864447,18,5200.0,5269.63,0,12,1.379,6840.0
BOM-DEL,2025-12-08 09:42:47.864447,4,4500.0,4337.67,0,12,1.433,6240.0
HYD-DEL,2026-01-11 09:42:47.864447,38,4000.0,4071.42,6,1,1.206,5937.0
DEL-LHR,2026-02-26 09:42:47.864447,84,78000.0,73868.72,3,2,0.97,71691.0
DEL-SFO,2026-02-04 09:42:47.864447,62,155000.0,162595.37,2,2,1.035,164175.0
BOM-DEL,2026-02-06 09:42:47.864447,64,4500.0,4084.81,4,2,0.975,4484.0
BLR-DEL,2026-01-31 09:42:47.864447,58,4200.0,4124.95,5,1,1.059,4555.0
DEL-JFK,2026-01-17 09:42:47.864447,44,150000.0,144510.53,5,1,1.019,143155.0
GOA-DEL,2026-03-14 09:42:47.864447,100,5200.0,5285.75,5,3,1.023,5573.0
DEL-BKK,2026-03-30 09:42:47.864447,116,26000.0,27676.97,0,3,1.004,26396.0
MAA-SIN,2025-12-13 09:42:47.864447,9,43000.0,46856.15,5,12,1.412,54173.0
DEL-SFO,2026-03-14 09:42:47.864447,100,155000.0,162677.88,5,3,0.987,145915.0
BLR-DEL,2026-02-04 09:42:47.864447,62,4200.0,4271.92,2,2,0.987,3490.0
DEL-SIN,2026-03-03 09:42:47.864447,89,42000.0,38877.28,1,3,0.968,37094.0
DEL-JFK,2026-01-02 09:42:47.864447,29,150000.0,146484.97,4,1,1.233,152822.0
DEL-JFK,2025-12-24 09:42:47.864447,20,150000.0,147751.49,2,12,1.302,230350.0
DEL-SFO,2026-02-15 09:42:47.864447,73,155000.0,161169.98,6,2,1.068,181389.0
DEL-JFK,2026-01-03 09:42:47.864447,30,150000.0,159058.4,5,1,1.337,213527.0
DEL-LHR,2026-02-12 09:42:47.864447,70,78000.0,71287.14,3,2,0.964,68277.0
MAA-DEL,2026-01-30 09:42:47.864447,57,4800.0,4994.34,4,1,1.032,4741.0
BOM-DXB,2026-03-03 09:42:47.864447,89,23500.0,23343.12,1,3,0.898,20923.0
DEL-CDG,2025-12-29 09:42:47.864447,25,82000.0,80864.44,0,12,1.328,107373.0
DEL-JFK,2026-03-05 09:42:47.864447,91,150000.0,153728.72,3,3,1.075,167169.0
BLR-DEL,2026-03-16 09:42:47.864447,102,4200.0,4036.37,0,3,0.959,4054.0
DEL-DXB,2026-03-24 09:42:47.864447,110,23000.0,21780.88,1,3,0.995,20717.0
BOM-DEL,2026-03-23 09:42:47.864447,109,4500.0,4543.88,0,3,0.912,3750.0
BOM-DEL,2026-02-27 09:42:47.864447,85,4500.0,4639.66,4,2,1.014,4663.0
DEL-BLR,2026-03-23 09:42:47.864447,109,4200.0,4040.8,0,3,0.949,3873.0
DEL-SIN,2026-03-15 09:42:47.864447,101,42000.0,40594.9,6,3,1.044,34562.0
MAA-DEL,2026-01-18 09:42:47.864447,45,4800.0,4857.57,6,1,1.117,5070.0
BOM-DXB,2026-01-08 09:42:47.864447,35,23500.0,23386.92,3,1,1.189,22679.0
GOA-DEL,2026-01-19 09:42:47.864447,46,5200.0,5152.59,0,1,1.105,5544.0
DEL-LHR,2026-01-14 09:42:47.864447,41,78000.0,74803.76,2,1,1.14,83981.0
DEL-DXB,2025-12-09 09:42:47.864447,5,23000.0,21710.25,1,12,1.44,30909.0
BOM-DXB,2026-03-11 09:42:47.864447,97,23500.0,22948.86,2,3,0.934,22269.0
DEL-BKK,2025-12-21 09:42:47.864447,17,26000.0,27550.63,6,12,1.448,35440.0
DEL-BLR,2025-12-15 09:42:47.864447,11,4200.0,4172.21,0,12,1.479,5936.0
DEL-SIN,2026-02-12 09:42:47.864447,70,42000.0,40819.46,3,2,1.039,41261.0
DEL-GOA,2026-02-16 09:42:47.864447,74,5200.0,5044.92,0,2,1.088,5113.0
DEL-MAA,2026-03-21 09:42:47.864447,107,4800.0,4855.05,5,3,1.056,4339.0
BOM-DXB,2026-02-08 09:42:47.864447,66,23500.0,24425.98,6,2,0.977,21666.0
DEL-BOM,2026-01-22 09:42:47.864447,49,4500.0,4029.16,3,1,1.061,4638.0
DEL-BKK,2026-01-12 09:42:47.864447,39,26000.0,26439.89,0,1,1.186,32293.0
DEL-BLR,2026-01-07 09:42:47.864447,34,4200.0,4079.26,2,1,1.2,4820.0
DEL-LHR,2026-01-24 09:42:47.864447,51,78000.0,73073.83,5,1,0.988,77987.0
DEL-GOA,2025-12-08 09:42:47.864447,4,5200.0,5364.33,0,12,1.546,8057.0
GOA-DEL,2026-02-08 09:42:47.864447,66,5200.0,5305.83,6,2,0.919,4663.0
BOM-LHR,2026-01-13 09:42:47.864447,40,80000.0,78985.98,1,1,1.205,85896.0
MAA-DEL,2026-01-08 09:42:47.864447,35,4800.0,5310.63,3,1,1.175,5661.0
MAA-SIN,2026-02-23 09:42:47.864447,81,43000.0,47373.13,0,2,0.93,46745.0
DEL-JFK,2026-02-15 09:42:47.864447,73,150000.0,150033.5,6,2,1.018,147027.0
BOM-LHR,2026-04-02 09:42:47.864447,119,80000.0,75519.83,3,4,1.021,72914.0
DEL-SFO,2025-12-10 09:42:47.864447,6,155000.0,145973.71,2,12,1.348,233816.0
GOA-DEL,2025-12-11 09:42:47.864447,7,5200.0,5364.91,3,12,1.478,7062.0
DEL-DXB,2025-12-12 09:42:47.864447,8,23000.0,24910.75,4,12,1.464,35118.0
DEL-BOM,2026-03-27 09:42:47.864447,113,4500.0,4909.15,4,3,0.996,4890.0
DEL-BKK,2026-03-23 09:42:47.864447,109,26000.0,25786.15,0,3,1.126,26575.0
HYD-DEL,2026-01-13 09:42:47.864447,40,4000.0,4193.32,1,1,1.224,5531.0
DEL-SIN,2026-02-12 09:42:47.864447,70,42000.0,42489.82,3,2,1.004,40902.0
BLR-DEL,2026-01-06 09:42:47.864447,33,4200.0,4318.27,1,1,1.115,4724.0
BOM-DEL,2026-03-29 09:42:47.864447,115,4500.0,4509.58,6,3,1.026,5126.0
DEL-JFK,2025-12-30 09:42:47.864447,26,150000.0,150755.01,1,12,1.268,204475.0
DEL-GOA,2026-04-01 09:42:47.864447,118,5200.0,5104.44,2,4,1.053,5701.0
BLR-DEL,2025-12-13 09:42:47.864447,9,4200.0,3868.79,5,12,1.373,5748.0
HYD-DEL,2026-03-05 09:42:47.864447,91,4000.0,4069.73,3,3,1.012,3824.0
DEL-SIN,2026-03-02 09:42:47.864447,88,42000.0,40945.74,0,3,0.937,43576.0
BOM-DXB,2026-02-23 09:42:47.864447,81,23500.0,22847.98,0,2,1.089,29209.0
DEL-BOM,2026-01-19 09:42:47.864447,46,4500.0,4751.56,0,1,1.123,4795.0
DEL-BLR,2026-02-13 09:42:47.864447,71,4200.0,4091.08,4,2,1.034,3696.0
DEL-JFK,2026-03-11 09:42:47.864447,97,150000.0,141594.91,2,3,0.973,142917.0
DEL-CDG,2026-02-23 09:42:47.864447,81,82000.0,82232.01,0,2,1.015,78631.0
BOM-LHR,2025-12-24 09:42:47.864447,20,80000.0,85107.69,2,12,1.422,106327.0
DEL-BLR,2026-02-13 09:42:47.864447,71,4200.0,4156.08,4,2,0.932,3717.0
HYD-DEL,2025-12-19 09:42:47.864447,15,4000.0,4061.19,4,12,1.401,6195.0
DEL-LHR,2026-04-01 09:42:47.864447,118,78000.0,79397.78,2,4,0.98,79256.0
DEL-HYD,2026-02-17 09:42:47.864447,75,4000.0,3937.8,1,2,0.999,3623.0
DEL-DXB,2026-03-23 09:42:47.864447,109,23000.0,22974.48,0,3,1.006,22194.0
DEL-DXB,2026-03-16 09:42:47.864447,102,23000.0,21779.2,0,3,1.035,23954.0
DEL-CDG,2025-12-31 09:42:47.864447,27,82000.0,82303.04,2,12,1.236,108378.0
DEL-LHR,2026-03-29 09:42:47.864447,115,78000.0,74592.91,6,3,1.022,82107.0
BOM-LHR,2026-02-10 09:42:47.864447,68,80000.0,79222.75,1,2,1.01,79934.0
MAA-DEL,2026-02-17 09:42:47.864447,75,4800.0,5042.53,1,2,0.973,4732.0
BOM-DXB,2026-01-19 09:42:47.864447,46,23500.0,23499.3,0,1,1.011,20337.0
MAA-SIN,2025-12-19 09:42:47.864447,15,43000.0,44026.4,4,12,1.358,54815.0
BOM-DEL,2026-01-18 09:42:47.864447,45,4500.0,4914.22,6,1,1.107,4482.0
MAA-SIN,2026-03-14 09:42:47.864447,100,43000.0,46167.21,5,3,0.961,46535.0
DEL-JFK,2025-12-16 09:42:47.864447,12,150000.0,156337.77,1,12,1.46,239059.0
BOM-DXB,2026-01-30 09:42:47.864447,57,23500.0,22399.71,4,1,1.091,26497.0
BOM-DEL,2026-02-09 09:42:47.864447,67,4500.0,4337.58,0,2,1.024,4510.0
DEL-SFO,2026-02-08 09:42:47.864447,66,155000.0,148037.02,6,2,1.072,170235.0
DEL-MAA,2026-04-01 09:42:47.864447,118,4800.0,5053.26,2,4,1.043,5341.0
DEL-JFK,2026-02-08 09:42:47.864447,66,150000.0,141608.09,6,2,0.96,157882.0
DEL-BLR,2026-04-03 09:42:47.864447,120,4200.0,4089.37,4,4,1.026,4683.0
MAA-SIN,2026-01-18 09:42:47.864447,45,43000.0,46501.52,6,1,1.213,61708.0
GOA-DEL,2026-03-31 09:42:47.864447,117,5200.0,5275.21,1,3,0.987,5361.0
BLR-DEL,2025-12-11 09:42:47.864447,7,4200.0,4500.27,3,12,1.495,6364.0
BOM-DEL,2026-01-20 09:42:47.864447,47,4500.0,3933.15,1,1,1.124,4612.0
DEL-JFK,2026-02-11 09:42:47.864447,69,150000.0,150806.19,2,2,1.051,159314.0
